Version, Version Name, Name, LOCs, Churn, Age, Weighted Age, Number of Authors, Revisions, LOC Touched, LOC Added, Number of Fix, Buggy
6,refs/tags/release-4.3.0,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooWorker.java,133,133,0,0,1,1,147,147,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleMetricsProvider.java,129,129,0,0,3,4,147,147,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,58,58,0,0,1,1,68,68,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleStatsLogger.java,86,86,0,0,1,1,99,99,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,44,44,0,0,1,1,53,53,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,71,71,0,0,1,1,81,81,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,68,68,0,0,1,1,78,78,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,59,59,0,0,1,1,69,69,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,60,60,0,0,1,1,69,69,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,71,71,0,0,1,1,77,77,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,64,64,0,0,1,1,72,72,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,62,62,0,0,1,1,72,72,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,55,55,0,0,1,1,63,63,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,45,45,0,0,1,1,50,50,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,27,27,0,0,1,1,28,28,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,79,79,0,0,1,1,96,96,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,33,33,0,0,1,1,40,40,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,66,66,0,0,1,1,76,76,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,44,44,0,0,1,1,49,49,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,57,57,0,0,1,1,63,63,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,50,50,0,0,1,1,55,55,0,false,
6,refs/tags/release-4.3.0,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,41,41,0,0,1,1,45,45,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,392,392,0,0,1,1,476,476,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,66,66,0,0,1,1,77,77,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java,57,57,0,0,1,1,69,69,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheMap.java,87,87,0,0,1,1,104,104,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java,96,96,0,0,1,1,115,115,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java,381,381,0,0,1,1,421,421,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java,50,50,0,0,1,1,61,61,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java,1711,1711,0,0,2,2,2009,2009,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java,144,144,0,0,1,1,179,179,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java,88,88,0,0,1,1,106,106,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,31,31,0,0,1,1,33,33,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java,576,576,0,0,1,1,657,657,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java,240,240,0,0,1,1,295,295,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java,733,733,0,0,1,1,872,872,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java,380,380,0,0,1,1,444,444,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java,143,143,0,0,1,1,168,168,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java,668,668,0,0,1,1,752,752,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java,113,113,0,0,1,1,135,135,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java,1035,1035,0,0,1,1,1126,1126,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java,144,144,0,0,1,1,163,163,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java,156,156,0,0,1,1,184,184,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java,42,42,0,0,1,1,51,51,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java,24,24,0,0,1,1,25,25,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,158,158,0,0,1,1,180,180,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java,55,55,0,0,1,1,64,64,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java,80,80,0,0,1,1,101,101,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,412,412,0,0,1,1,512,512,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java,166,166,0,0,1,1,187,187,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,47,47,0,0,1,1,56,56,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,34,34,0,0,1,1,39,39,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,232,232,0,0,1,1,261,261,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,60,60,0,0,1,1,73,73,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java,52,52,0,0,1,1,65,65,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,274,274,0,0,1,1,329,329,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java,57,57,0,0,1,1,64,64,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java,142,142,0,0,1,1,164,164,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,537,537,0,0,2,2,624,624,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,65,65,0,0,1,1,74,74,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java,95,95,0,0,1,1,117,117,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,71,71,0,0,1,1,84,84,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,191,191,0,0,2,2,226,226,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,64,64,0,0,1,1,76,76,0,false,
6,refs/tags/release-4.3.0,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java,263,263,0,0,1,1,323,323,0,false,
6,refs/tags/release-4.3.0,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicBasedLoadShedder.java,136,136,0,0,1,1,151,151,0,false,
7,refs/tags/release-4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,121,1,6,30,0,0,5,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,320,1,6,12,0,0,2,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1128,61,6,14604,2,7,2434,1742,1,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,131,3,6,18,0,0,3,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,170,20,6,1788,0,0,298,7,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,535,267,6,62346,1,2,10391,7,2,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,336,12,6,1056,2,2,176,1,1,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,41,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,53,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,157,36,6,6462,0,0,1077,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,124,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,136,0,6,0,1,1,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,313,10,6,132,1,1,22,0,1,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,644,177,6,34848,1,2,5808,16,1,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,828,14,6,4032,1,4,672,18,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,306,19,6,1110,1,1,185,144,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,47,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,155,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,80,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,119,16,6,414,0,0,69,1,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,71,11,6,138,0,0,23,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,70,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,961,107,6,15600,2,7,2600,8,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,461,1,6,288,2,4,48,16,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,168,15,6,810,1,1,135,2,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,147,23,6,1050,1,2,175,3,1,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,68,1,6,36,0,0,6,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,171,14,6,576,1,3,96,1,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,325,31,6,3036,1,3,506,7,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,112,4,6,78,0,0,13,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,147,0,6,48,2,2,8,2,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,94,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,71,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,209,1,6,6,0,0,1,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,358,109,6,3162,1,1,527,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,767,473,6,41364,2,7,6894,2,1,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,450,0,6,30,3,4,5,3,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,150,0,6,0,1,3,0,0,1,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,446,1,6,6,3,6,1,1,1,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,211,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,183,0,6,0,2,2,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,223,2,6,42,0,0,7,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,254,76,6,8184,2,2,1364,26,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,155,135,6,1038,0,0,173,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,574,226,6,2766,2,5,461,299,1,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,129,0,6,6,1,1,1,1,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,719,146,6,21888,2,7,3648,117,1,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,82,0,6,0,1,1,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,164,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,137,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,83,3,6,204,0,0,34,25,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,232,1,6,36,2,2,6,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,47,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,69,0,6,0,2,2,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,120,59,6,1530,0,0,255,2,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,32,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,115,24,6,174,0,0,29,29,0,false,
7,refs/tags/release-4.2.3,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,238,0,6,0,1,1,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,64,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,39,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,44,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,83,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,360,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,116,3,6,24,0,0,4,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,117,6,6,60,0,0,10,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,165,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,41,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,133,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,149,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,51,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,162,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,64,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,32,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,33,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,34,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,100,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,81,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,65,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,167,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,78,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,103,3,6,18,0,0,3,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,133,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,386,1,6,6,0,0,1,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,35,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,54,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,55,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,42,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,156,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,43,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,41,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,78,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,124,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,35,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,35,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,50,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,219,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,15641,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,123,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,59,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,87,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,80,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,85,0,6,30,0,0,5,3,0,false,
7,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,71,1,6,12,0,0,2,0,0,false,
7,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,87,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,33,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,522,76,6,4572,0,0,762,4,0,false,
7,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,28,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,94,0,6,0,0,0,0,0,0,false,
7,refs/tags/release-4.2.3,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,30,0,6,0,0,0,0,0,0,false,
